STATE/UT,CRIME HEAD,year,State/UTs,Crime Head,States/UTs
,,2014,,14.4 - Under ITP Section 8,West Bengal
,,2014,,14.5 - Other Sections under ITP Act,West Bengal
,,2014,,15 - Total Crimes against Women,West Bengal
,,2014,,1 - Rape (Section 376 IPC),A&N Islands
,,2014,,1.1 - Custodial Rape,A&N Islands
,,2014,,1.1.1 - Custodial_Gang Rape,A&N Islands
,,2014,,1.1.2 - Custodial_Other Rape,A&N Islands
,,2014,,1.2 - Rape other than Custodial,A&N Islands
,,2014,,1.2.1 - Rape_Gang Rape,A&N Islands
,,2014,,1.2.2 - Rape_Others,A&N Islands
,,2014,,2 - Attempt to commit Rape (Section 376 & 511 IPC),A&N Islands
,,2014,,"3 - Kidnapping & Abduction of Women (Section 363,364,364A, 366-369 IPC)",A&N Islands
,,2014,,3.1 - Kidnaping & Abduction Section 363 IPC,A&N Islands
,,2014,,3.2 - Kidnaping & Abduction in order to Murder Section 364 IPC,A&N Islands
,,2014,,3.3 - Kidnapping for Ransom Section 364A,A&N Islands
,,2014,,3.4 - Kidnapping & Abduction of Women to compel her for marriage,A&N Islands
,,2014,,3.5 - Kidnapping & Abduction of Women-Other,A&N Islands
,,2014,,4 - Dowry Deaths (Section 304-B IPC),A&N Islands
,,2014,,5 - Assault on Women with intent to outrage her Modesty_Total (Section 354 IPC),A&N Islands
,,2014,,5.1 - Sexual Harassment,A&N Islands
,,2014,,5.2 - Assault on women with intent to Disrobe,A&N Islands
,,2014,,5.3 - Voyeurism,A&N Islands
,,2014,,5.4 - Stalking,A&N Islands
,,2014,,5.5 - Others,A&N Islands
,,2014,,6 - Insult to the Modesty of Women_Total (Section 509 IPC),A&N Islands
,,2014,,6.1 - At Office premises,A&N Islands
,,2014,,6.2 - Other places related to work,A&N Islands
,,2014,,6.3 - In Public Transport system,A&N Islands
,,2014,,6.4 - in Other Places,A&N Islands
,,2014,,7 - Cruelty by Husband or his Relatives (Section 498A),A&N Islands
,,2014,,8 - Importation of Girls from Foreign Country (Section 366B IPC),A&N Islands
,,2014,,9 - Abetment of Suicides of Women u/s 306 IPC,A&N Islands
,,2014,,"10 - Dowry Prohibition Act, 1961",A&N Islands
,,2014,,"11 - Indecent Representation of Women (Prohibition) Act, 1986",A&N Islands
,,2014,,12 - Commission of Sati Prevention Act 1987,A&N Islands
,,2014,,"13 - Protection of Women from Domestic Violence Act, 2005",A&N Islands
,,2014,,14 - Immoral Traffic (Prevention) Act (Women Cases only),A&N Islands
,,2014,,14.1 - Under ITP Section 5,A&N Islands
,,2014,,14.2 - Under ITP Section 6,A&N Islands
,,2014,,14.3 - Under ITP Section 7,A&N Islands
,,2014,,14.4 - Under ITP Section 8,A&N Islands
,,2014,,14.5 - Other Sections under ITP Act,A&N Islands
,,2014,,15 - Total Crimes against Women,A&N Islands
,,2014,,1 - Rape (Section 376 IPC),Chandigarh
,,2014,,1.1 - Custodial Rape,Chandigarh
,,2014,,1.1.1 - Custodial_Gang Rape,Chandigarh
,,2014,,1.1.2 - Custodial_Other Rape,Chandigarh
,,2014,,1.2 - Rape other than Custodial,Chandigarh
,,2014,,1.2.1 - Rape_Gang Rape,Chandigarh
,,2014,,1.2.2 - Rape_Others,Chandigarh
,,2014,,2 - Attempt to commit Rape (Section 376 & 511 IPC),Chandigarh
,,2014,,"3 - Kidnapping & Abduction of Women (Section 363,364,364A, 366-369 IPC)",Chandigarh
,,2014,,3.1 - Kidnaping & Abduction Section 363 IPC,Chandigarh
,,2014,,3.2 - Kidnaping & Abduction in order to Murder Section 364 IPC,Chandigarh
,,2014,,3.3 - Kidnapping for Ransom Section 364A,Chandigarh
,,2014,,3.4 - Kidnapping & Abduction of Women to compel her for marriage,Chandigarh
,,2014,,3.5 - Kidnapping & Abduction of Women-Other,Chandigarh
,,2014,,4 - Dowry Deaths (Section 304-B IPC),Chandigarh
,,2014,,5 - Assault on Women with intent to outrage her Modesty_Total (Section 354 IPC),Chandigarh
,,2014,,5.1 - Sexual Harassment,Chandigarh
,,2014,,5.2 - Assault on women with intent to Disrobe,Chandigarh
,,2014,,5.3 - Voyeurism,Chandigarh
,,2014,,5.4 - Stalking,Chandigarh
,,2014,,5.5 - Others,Chandigarh
,,2014,,6 - Insult to the Modesty of Women_Total (Section 509 IPC),Chandigarh
,,2014,,6.1 - At Office premises,Chandigarh
,,2014,,6.2 - Other places related to work,Chandigarh
,,2014,,6.3 - In Public Transport system,Chandigarh
,,2014,,6.4 - in Other Places,Chandigarh
,,2014,,7 - Cruelty by Husband or his Relatives (Section 498A),Chandigarh
,,2014,,8 - Importation of Girls from Foreign Country (Section 366B IPC),Chandigarh
,,2014,,9 - Abetment of Suicides of Women u/s 306 IPC,Chandigarh
,,2014,,"10 - Dowry Prohibition Act, 1961",Chandigarh
,,2014,,"11 - Indecent Representation of Women (Prohibition) Act, 1986",Chandigarh
,,2014,,12 - Commission of Sati Prevention Act 1987,Chandigarh
,,2014,,"13 - Protection of Women from Domestic Violence Act, 2005",Chandigarh
,,2014,,14 - Immoral Traffic (Prevention) Act (Women Cases only),Chandigarh
,,2014,,14.1 - Under ITP Section 5,Chandigarh
,,2014,,14.2 - Under ITP Section 6,Chandigarh
,,2014,,14.3 - Under ITP Section 7,Chandigarh
,,2014,,14.4 - Under ITP Section 8,Chandigarh
,,2014,,14.5 - Other Sections under ITP Act,Chandigarh
,,2014,,15 - Total Crimes against Women,Chandigarh
,,2014,,1 - Rape (Section 376 IPC),D&N Haveli
,,2014,,1.1 - Custodial Rape,D&N Haveli
,,2014,,1.1.1 - Custodial_Gang Rape,D&N Haveli
,,2014,,1.1.2 - Custodial_Other Rape,D&N Haveli
,,2014,,1.2 - Rape other than Custodial,D&N Haveli
,,2014,,1.2.1 - Rape_Gang Rape,D&N Haveli
,,2014,,1.2.2 - Rape_Others,D&N Haveli
,,2014,,2 - Attempt to commit Rape (Section 376 & 511 IPC),D&N Haveli
,,2014,,"3 - Kidnapping & Abduction of Women (Section 363,364,364A, 366-369 IPC)",D&N Haveli
,,2014,,3.1 - Kidnaping & Abduction Section 363 IPC,D&N Haveli
,,2014,,3.2 - Kidnaping & Abduction in order to Murder Section 364 IPC,D&N Haveli
,,2014,,3.3 - Kidnapping for Ransom Section 364A,D&N Haveli
,,2014,,3.4 - Kidnapping & Abduction of Women to compel her for marriage,D&N Haveli
,,2014,,3.5 - Kidnapping & Abduction of Women-Other,D&N Haveli
,,2014,,4 - Dowry Deaths (Section 304-B IPC),D&N Haveli
,,2014,,5 - Assault on Women with intent to outrage her Modesty_Total (Section 354 IPC),D&N Haveli
,,2014,,5.1 - Sexual Harassment,D&N Haveli
,,2014,,5.2 - Assault on women with intent to Disrobe,D&N Haveli
,,2014,,5.3 - Voyeurism,D&N Haveli
,,2014,,5.4 - Stalking,D&N Haveli
,,2014,,5.5 - Others,D&N Haveli
,,2014,,6 - Insult to the Modesty of Women_Total (Section 509 IPC),D&N Haveli
,,2014,,6.1 - At Office premises,D&N Haveli
,,2014,,6.2 - Other places related to work,D&N Haveli
,,2014,,6.3 - In Public Transport system,D&N Haveli
,,2014,,6.4 - in Other Places,D&N Haveli
,,2014,,7 - Cruelty by Husband or his Relatives (Section 498A),D&N Haveli
,,2014,,8 - Importation of Girls from Foreign Country (Section 366B IPC),D&N Haveli
,,2014,,9 - Abetment of Suicides of Women u/s 306 IPC,D&N Haveli
,,2014,,"10 - Dowry Prohibition Act, 1961",D&N Haveli
,,2014,,"11 - Indecent Representation of Women (Prohibition) Act, 1986",D&N Haveli
,,2014,,12 - Commission of Sati Prevention Act 1987,D&N Haveli
,,2014,,"13 - Protection of Women from Domestic Violence Act, 2005",D&N Haveli
,,2014,,14 - Immoral Traffic (Prevention) Act (Women Cases only),D&N Haveli
,,2014,,14.1 - Under ITP Section 5,D&N Haveli
,,2014,,14.2 - Under ITP Section 6,D&N Haveli
,,2014,,14.3 - Under ITP Section 7,D&N Haveli
,,2014,,14.4 - Under ITP Section 8,D&N Haveli
,,2014,,14.5 - Other Sections under ITP Act,D&N Haveli
,,2014,,15 - Total Crimes against Women,D&N Haveli
,,2014,,1 - Rape (Section 376 IPC),Daman & Diu
,,2014,,1.1 - Custodial Rape,Daman & Diu
,,2014,,1.1.1 - Custodial_Gang Rape,Daman & Diu
,,2014,,1.1.2 - Custodial_Other Rape,Daman & Diu
,,2014,,1.2 - Rape other than Custodial,Daman & Diu
,,2014,,1.2.1 - Rape_Gang Rape,Daman & Diu
,,2014,,1.2.2 - Rape_Others,Daman & Diu
,,2014,,2 - Attempt to commit Rape (Section 376 & 511 IPC),Daman & Diu
,,2014,,"3 - Kidnapping & Abduction of Women (Section 363,364,364A, 366-369 IPC)",Daman & Diu
,,2014,,3.1 - Kidnaping & Abduction Section 363 IPC,Daman & Diu
,,2014,,3.2 - Kidnaping & Abduction in order to Murder Section 364 IPC,Daman & Diu
,,2014,,3.3 - Kidnapping for Ransom Section 364A,Daman & Diu
,,2014,,3.4 - Kidnapping & Abduction of Women to compel her for marriage,Daman & Diu
,,2014,,3.5 - Kidnapping & Abduction of Women-Other,Daman & Diu
,,2014,,4 - Dowry Deaths (Section 304-B IPC),Daman & Diu
,,2014,,5 - Assault on Women with intent to outrage her Modesty_Total (Section 354 IPC),Daman & Diu
,,2014,,5.1 - Sexual Harassment,Daman & Diu
,,2014,,5.2 - Assault on women with intent to Disrobe,Daman & Diu
,,2014,,5.3 - Voyeurism,Daman & Diu
,,2014,,5.4 - Stalking,Daman & Diu
,,2014,,5.5 - Others,Daman & Diu
,,2014,,6 - Insult to the Modesty of Women_Total (Section 509 IPC),Daman & Diu
,,2014,,6.1 - At Office premises,Daman & Diu
,,2014,,6.2 - Other places related to work,Daman & Diu
,,2014,,6.3 - In Public Transport system,Daman & Diu
,,2014,,6.4 - in Other Places,Daman & Diu
,,2014,,7 - Cruelty by Husband or his Relatives (Section 498A),Daman & Diu
,,2014,,8 - Importation of Girls from Foreign Country (Section 366B IPC),Daman & Diu
,,2014,,9 - Abetment of Suicides of Women u/s 306 IPC,Daman & Diu
,,2014,,"10 - Dowry Prohibition Act, 1961",Daman & Diu
,,2014,,"11 - Indecent Representation of Women (Prohibition) Act, 1986",Daman & Diu
,,2014,,12 - Commission of Sati Prevention Act 1987,Daman & Diu
,,2014,,"13 - Protection of Women from Domestic Violence Act, 2005",Daman & Diu
,,2014,,14 - Immoral Traffic (Prevention) Act (Women Cases only),Daman & Diu
,,2014,,14.1 - Under ITP Section 5,Daman & Diu
,,2014,,14.2 - Under ITP Section 6,Daman & Diu
,,2014,,14.3 - Under ITP Section 7,Daman & Diu
,,2014,,14.4 - Under ITP Section 8,Daman & Diu
,,2014,,14.5 - Other Sections under ITP Act,Daman & Diu
,,2014,,15 - Total Crimes against Women,Daman & Diu
,,2014,,1 - Rape (Section 376 IPC),Delhi UT
,,2014,,1.1 - Custodial Rape,Delhi UT
,,2014,,1.1.1 - Custodial_Gang Rape,Delhi UT
,,2014,,1.1.2 - Custodial_Other Rape,Delhi UT
,,2014,,1.2 - Rape other than Custodial,Delhi UT
,,2014,,1.2.1 - Rape_Gang Rape,Delhi UT
,,2014,,1.2.2 - Rape_Others,Delhi UT
,,2014,,2 - Attempt to commit Rape (Section 376 & 511 IPC),Delhi UT
,,2014,,"3 - Kidnapping & Abduction of Women (Section 363,364,364A, 366-369 IPC)",Delhi UT
,,2014,,3.1 - Kidnaping & Abduction Section 363 IPC,Delhi UT
,,2014,,3.2 - Kidnaping & Abduction in order to Murder Section 364 IPC,Delhi UT
,,2014,,3.3 - Kidnapping for Ransom Section 364A,Delhi UT
,,2014,,3.4 - Kidnapping & Abduction of Women to compel her for marriage,Delhi UT
,,2014,,3.5 - Kidnapping & Abduction of Women-Other,Delhi UT
,,2014,,4 - Dowry Deaths (Section 304-B IPC),Delhi UT
,,2014,,5 - Assault on Women with intent to outrage her Modesty_Total (Section 354 IPC),Delhi UT
,,2014,,5.1 - Sexual Harassment,Delhi UT
,,2014,,5.2 - Assault on women with intent to Disrobe,Delhi UT
,,2014,,5.3 - Voyeurism,Delhi UT
,,2014,,5.4 - Stalking,Delhi UT
,,2014,,5.5 - Others,Delhi UT
,,2014,,6 - Insult to the Modesty of Women_Total (Section 509 IPC),Delhi UT
,,2014,,6.1 - At Office premises,Delhi UT
,,2014,,6.2 - Other places related to work,Delhi UT
,,2014,,6.3 - In Public Transport system,Delhi UT
,,2014,,6.4 - in Other Places,Delhi UT
,,2014,,7 - Cruelty by Husband or his Relatives (Section 498A),Delhi UT
,,2014,,8 - Importation of Girls from Foreign Country (Section 366B IPC),Delhi UT
,,2014,,9 - Abetment of Suicides of Women u/s 306 IPC,Delhi UT
,,2014,,"10 - Dowry Prohibition Act, 1961",Delhi UT
,,2014,,"11 - Indecent Representation of Women (Prohibition) Act, 1986",Delhi UT
,,2014,,12 - Commission of Sati Prevention Act 1987,Delhi UT
,,2014,,"13 - Protection of Women from Domestic Violence Act, 2005",Delhi UT
,,2014,,14 - Immoral Traffic (Prevention) Act (Women Cases only),Delhi UT
,,2014,,14.1 - Under ITP Section 5,Delhi UT
,,2014,,14.2 - Under ITP Section 6,Delhi UT
,,2014,,14.3 - Under ITP Section 7,Delhi UT
,,2014,,14.4 - Under ITP Section 8,Delhi UT
,,2014,,14.5 - Other Sections under ITP Act,Delhi UT
,,2014,,15 - Total Crimes against Women,Delhi UT
,,2014,,1 - Rape (Section 376 IPC),Lakshadweep
,,2014,,1.1 - Custodial Rape,Lakshadweep
,,2014,,1.1.1 - Custodial_Gang Rape,Lakshadweep
,,2014,,1.1.2 - Custodial_Other Rape,Lakshadweep
,,2014,,1.2 - Rape other than Custodial,Lakshadweep
,,2014,,1.2.1 - Rape_Gang Rape,Lakshadweep
,,2014,,1.2.2 - Rape_Others,Lakshadweep
,,2014,,2 - Attempt to commit Rape (Section 376 & 511 IPC),Lakshadweep
,,2014,,"3 - Kidnapping & Abduction of Women (Section 363,364,364A, 366-369 IPC)",Lakshadweep
,,2014,,3.1 - Kidnaping & Abduction Section 363 IPC,Lakshadweep
,,2014,,3.2 - Kidnaping & Abduction in order to Murder Section 364 IPC,Lakshadweep
,,2014,,3.3 - Kidnapping for Ransom Section 364A,Lakshadweep
,,2014,,3.4 - Kidnapping & Abduction of Women to compel her for marriage,Lakshadweep
,,2014,,3.5 - Kidnapping & Abduction of Women-Other,Lakshadweep
,,2014,,4 - Dowry Deaths (Section 304-B IPC),Lakshadweep
,,2014,,5 - Assault on Women with intent to outrage her Modesty_Total (Section 354 IPC),Lakshadweep
,,2014,,5.1 - Sexual Harassment,Lakshadweep
,,2014,,5.2 - Assault on women with intent to Disrobe,Lakshadweep
,,2014,,5.3 - Voyeurism,Lakshadweep
,,2014,,5.4 - Stalking,Lakshadweep
,,2014,,5.5 - Others,Lakshadweep
,,2014,,6 - Insult to the Modesty of Women_Total (Section 509 IPC),Lakshadweep
,,2014,,6.1 - At Office premises,Lakshadweep
,,2014,,6.2 - Other places related to work,Lakshadweep
,,2014,,6.3 - In Public Transport system,Lakshadweep
,,2014,,6.4 - in Other Places,Lakshadweep
,,2014,,7 - Cruelty by Husband or his Relatives (Section 498A),Lakshadweep
,,2014,,8 - Importation of Girls from Foreign Country (Section 366B IPC),Lakshadweep
,,2014,,9 - Abetment of Suicides of Women u/s 306 IPC,Lakshadweep
,,2014,,"10 - Dowry Prohibition Act, 1961",Lakshadweep
,,2014,,"11 - Indecent Representation of Women (Prohibition) Act, 1986",Lakshadweep
,,2014,,12 - Commission of Sati Prevention Act 1987,Lakshadweep
,,2014,,"13 - Protection of Women from Domestic Violence Act, 2005",Lakshadweep
,,2014,,14 - Immoral Traffic (Prevention) Act (Women Cases only),Lakshadweep
,,2014,,14.1 - Under ITP Section 5,Lakshadweep
,,2014,,14.2 - Under ITP Section 6,Lakshadweep
,,2014,,14.3 - Under ITP Section 7,Lakshadweep
,,2014,,14.4 - Under ITP Section 8,Lakshadweep
,,2014,,14.5 - Other Sections under ITP Act,Lakshadweep
,,2014,,15 - Total Crimes against Women,Lakshadweep
,,2014,,1 - Rape (Section 376 IPC),Puducherry
,,2014,,1.1 - Custodial Rape,Puducherry
,,2014,,1.1.1 - Custodial_Gang Rape,Puducherry
,,2014,,1.1.2 - Custodial_Other Rape,Puducherry
,,2014,,1.2 - Rape other than Custodial,Puducherry
,,2014,,1.2.1 - Rape_Gang Rape,Puducherry
,,2014,,1.2.2 - Rape_Others,Puducherry
,,2014,,2 - Attempt to commit Rape (Section 376 & 511 IPC),Puducherry
,,2014,,"3 - Kidnapping & Abduction of Women (Section 363,364,364A, 366-369 IPC)",Puducherry
,,2014,,3.1 - Kidnaping & Abduction Section 363 IPC,Puducherry
,,2014,,3.2 - Kidnaping & Abduction in order to Murder Section 364 IPC,Puducherry
,,2014,,3.3 - Kidnapping for Ransom Section 364A,Puducherry
,,2014,,3.4 - Kidnapping & Abduction of Women to compel her for marriage,Puducherry
,,2014,,3.5 - Kidnapping & Abduction of Women-Other,Puducherry
,,2014,,4 - Dowry Deaths (Section 304-B IPC),Puducherry
,,2014,,5 - Assault on Women with intent to outrage her Modesty_Total (Section 354 IPC),Puducherry
,,2014,,5.1 - Sexual Harassment,Puducherry
,,2014,,5.2 - Assault on women with intent to Disrobe,Puducherry
,,2014,,5.3 - Voyeurism,Puducherry
,,2014,,5.4 - Stalking,Puducherry
,,2014,,5.5 - Others,Puducherry
,,2014,,6 - Insult to the Modesty of Women_Total (Section 509 IPC),Puducherry
,,2014,,6.1 - At Office premises,Puducherry
,,2014,,6.2 - Other places related to work,Puducherry
,,2014,,6.3 - In Public Transport system,Puducherry
,,2014,,6.4 - in Other Places,Puducherry
,,2014,,7 - Cruelty by Husband or his Relatives (Section 498A),Puducherry
,,2014,,8 - Importation of Girls from Foreign Country (Section 366B IPC),Puducherry
,,2014,,9 - Abetment of Suicides of Women u/s 306 IPC,Puducherry
,,2014,,"10 - Dowry Prohibition Act, 1961",Puducherry
,,2014,,"11 - Indecent Representation of Women (Prohibition) Act, 1986",Puducherry
,,2014,,12 - Commission of Sati Prevention Act 1987,Puducherry
,,2014,,"13 - Protection of Women from Domestic Violence Act, 2005",Puducherry
,,2014,,14 - Immoral Traffic (Prevention) Act (Women Cases only),Puducherry
,,2014,,14.1 - Under ITP Section 5,Puducherry
,,2014,,14.2 - Under ITP Section 6,Puducherry
,,2014,,14.3 - Under ITP Section 7,Puducherry
,,2014,,14.4 - Under ITP Section 8,Puducherry
,,2014,,14.5 - Other Sections under ITP Act,Puducherry
,,2014,,15 - Total Crimes against Women,Puducherry
,,2014,,1 - Rape (Section 376 IPC),Total (States)
,,2014,,1.1 - Custodial Rape,Total (States)
,,2014,,1.1.1 - Custodial_Gang Rape,Total (States)
,,2014,,1.1.2 - Custodial_Other Rape,Total (States)
,,2014,,1.2 - Rape other than Custodial,Total (States)
,,2014,,1.2.1 - Rape_Gang Rape,Total (States)
,,2014,,1.2.2 - Rape_Others,Total (States)
,,2014,,2 - Attempt to commit Rape (Section 376 & 511 IPC),Total (States)
,,2014,,"3 - Kidnapping & Abduction of Women (Section 363,364,364A, 366-369 IPC)",Total (States)
,,2014,,3.1 - Kidnaping & Abduction Section 363 IPC,Total (States)
,,2014,,3.2 - Kidnaping & Abduction in order to Murder Section 364 IPC,Total (States)
,,2014,,3.3 - Kidnapping for Ransom Section 364A,Total (States)
,,2014,,3.4 - Kidnapping & Abduction of Women to compel her for marriage,Total (States)
,,2014,,3.5 - Kidnapping & Abduction of Women-Other,Total (States)
,,2014,,4 - Dowry Deaths (Section 304-B IPC),Total (States)
,,2014,,5 - Assault on Women with intent to outrage her Modesty_Total (Section 354 IPC),Total (States)
,,2014,,5.1 - Sexual Harassment,Total (States)
,,2014,,5.2 - Assault on women with intent to Disrobe,Total (States)
,,2014,,5.3 - Voyeurism,Total (States)
,,2014,,5.4 - Stalking,Total (States)
,,2014,,5.5 - Others,Total (States)
,,2014,,6 - Insult to the Modesty of Women_Total (Section 509 IPC),Total (States)
,,2014,,6.1 - At Office premises,Total (States)
,,2014,,6.2 - Other places related to work,Total (States)
,,2014,,6.3 - In Public Transport system,Total (States)
,,2014,,6.4 - in Other Places,Total (States)
,,2014,,7 - Cruelty by Husband or his Relatives (Section 498A),Total (States)
,,2014,,8 - Importation of Girls from Foreign Country (Section 366B IPC),Total (States)
,,2014,,9 - Abetment of Suicides of Women u/s 306 IPC,Total (States)
,,2014,,"10 - Dowry Prohibition Act, 1961",Total (States)
,,2014,,"11 - Indecent Representation of Women (Prohibition) Act, 1986",Total (States)
,,2014,,12 - Commission of Sati Prevention Act 1987,Total (States)
,,2014,,"13 - Protection of Women from Domestic Violence Act, 2005",Total (States)
,,2014,,14 - Immoral Traffic (Prevention) Act (Women Cases only),Total (States)
,,2014,,14.1 - Under ITP Section 5,Total (States)
,,2014,,14.2 - Under ITP Section 6,Total (States)
,,2014,,14.3 - Under ITP Section 7,Total (States)
,,2014,,14.4 - Under ITP Section 8,Total (States)
,,2014,,14.5 - Other Sections under ITP Act,Total (States)
,,2014,,15 - Total Crimes against Women,Total (States)
,,2014,,1 - Rape (Section 376 IPC),Total (UTs)
,,2014,,1.1 - Custodial Rape,Total (UTs)
,,2014,,1.1.1 - Custodial_Gang Rape,Total (UTs)
,,2014,,1.1.2 - Custodial_Other Rape,Total (UTs)
,,2014,,1.2 - Rape other than Custodial,Total (UTs)
,,2014,,1.2.1 - Rape_Gang Rape,Total (UTs)
,,2014,,1.2.2 - Rape_Others,Total (UTs)
,,2014,,2 - Attempt to commit Rape (Section 376 & 511 IPC),Total (UTs)
,,2014,,"3 - Kidnapping & Abduction of Women (Section 363,364,364A, 366-369 IPC)",Total (UTs)
,,2014,,3.1 - Kidnaping & Abduction Section 363 IPC,Total (UTs)
,,2014,,3.2 - Kidnaping & Abduction in order to Murder Section 364 IPC,Total (UTs)
